League Name,League Level,League Season,Matchday,Match Date,Match Time,Host Team ID,Host Team Name,Host Team Hometown,Host Team URL,Guest Team ID,Guest Team Name,Guest Team Hometown,Guest Team URL,Goals Host,Goals Guest
Superliga Srbije,1,2017-2018,11,24.09.2017,19:00,20,Radnički,Niš,https://www.srbijasport.net/club/84-radnicki-nis/results,17,Javor Matis,Ivanjica,https://www.srbijasport.net/club/258-javor-matis-ivanjica/results,1,0
Superliga Srbije,1,2017-2018,11,24.09.2017,19:00,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,2,4
Superliga Srbije,1,2017-2018,11,24.09.2017,19:00,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,2,0
Superliga Srbije,1,2017-2018,11,24.09.2017,19:00,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,19,Bačka,Bačka Palanka,https://www.srbijasport.net/club/92-backa-backa-palanka/results,3,1
Superliga Srbije,1,2017-2018,11,30.09.2017,15:00,8,Mačva,Šabac,https://www.srbijasport.net/club/85-macva-sabac/results,19,Bačka,Bačka Palanka,https://www.srbijasport.net/club/92-backa-backa-palanka/results,1,1
Superliga Srbije,1,2017-2018,11,30.09.2017,17:00,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,3,1
Superliga Srbije,1,2017-2018,11,01.10.2017,19:00,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,0,0
Superliga Srbije,1,2017-2018,11,30.09.2017,17:00,17,Javor Matis,Ivanjica,https://www.srbijasport.net/club/258-javor-matis-ivanjica/results,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,3,2
Superliga Srbije,1,2017-2018,11,30.09.2017,17:00,7,Spartak ŽK,Subotica,https://www.srbijasport.net/club/72-spartak-zk-subotica/results,20,Radnički,Niš,https://www.srbijasport.net/club/84-radnicki-nis/results,4,2
Superliga Srbije,1,2017-2018,11,30.09.2017,17:00,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,12,Zemun,Zemun,https://www.srbijasport.net/club/41-zemun-zemun/results,6,1
Superliga Srbije,1,2017-2018,11,29.09.2017,17:00,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,2,0
Superliga Srbije,1,2017-2018,11,01.10.2017,17:00,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,1,0
Superliga Srbije,1,2017-2018,12,30.09.2017,15:00,8,Mačva,Šabac,https://www.srbijasport.net/club/85-macva-sabac/results,19,Bačka,Bačka Palanka,https://www.srbijasport.net/club/92-backa-backa-palanka/results,1,1
Superliga Srbije,1,2017-2018,12,30.09.2017,17:00,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,3,1
Superliga Srbije,1,2017-2018,12,01.10.2017,19:00,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,0,0
Superliga Srbije,1,2017-2018,12,30.09.2017,17:00,17,Javor Matis,Ivanjica,https://www.srbijasport.net/club/258-javor-matis-ivanjica/results,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,3,2
Superliga Srbije,1,2017-2018,12,30.09.2017,17:00,7,Spartak ŽK,Subotica,https://www.srbijasport.net/club/72-spartak-zk-subotica/results,20,Radnički,Niš,https://www.srbijasport.net/club/84-radnicki-nis/results,4,2
Superliga Srbije,1,2017-2018,12,30.09.2017,17:00,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,12,Zemun,Zemun,https://www.srbijasport.net/club/41-zemun-zemun/results,6,1
Superliga Srbije,1,2017-2018,12,29.09.2017,17:00,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,2,0
Superliga Srbije,1,2017-2018,12,01.10.2017,17:00,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,1,0
Superliga Srbije,1,2017-2018,12,14.10.2017,16:00,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,8,Mačva,Šabac,https://www.srbijasport.net/club/85-macva-sabac/results,4,0
Superliga Srbije,1,2017-2018,12,15.10.2017,17:00,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,2,1
Superliga Srbije,1,2017-2018,12,14.10.2017,15:00,12,Zemun,Zemun,https://www.srbijasport.net/club/41-zemun-zemun/results,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,0,0
Superliga Srbije,1,2017-2018,12,14.10.2017,16:00,20,Radnički,Niš,https://www.srbijasport.net/club/84-radnicki-nis/results,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,1,1
Superliga Srbije,1,2017-2018,12,14.10.2017,17:00,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,7,Spartak ŽK,Subotica,https://www.srbijasport.net/club/72-spartak-zk-subotica/results,0,2
Superliga Srbije,1,2017-2018,12,14.10.2017,17:00,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,17,Javor Matis,Ivanjica,https://www.srbijasport.net/club/258-javor-matis-ivanjica/results,0,0
Superliga Srbije,1,2017-2018,12,15.10.2017,15:00,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,0,2
Superliga Srbije,1,2017-2018,12,15.10.2017,15:00,19,Bačka,Bačka Palanka,https://www.srbijasport.net/club/92-backa-backa-palanka/results,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,1,0
Superliga Srbije,1,2017-2018,13,14.10.2017,16:00,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,8,Mačva,Šabac,https://www.srbijasport.net/club/85-macva-sabac/results,4,0
Superliga Srbije,1,2017-2018,13,15.10.2017,17:00,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,2,1
Superliga Srbije,1,2017-2018,13,14.10.2017,15:00,12,Zemun,Zemun,https://www.srbijasport.net/club/41-zemun-zemun/results,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,0,0
Superliga Srbije,1,2017-2018,13,14.10.2017,16:00,20,Radnički,Niš,https://www.srbijasport.net/club/84-radnicki-nis/results,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,1,1
Superliga Srbije,1,2017-2018,13,14.10.2017,17:00,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,7,Spartak ŽK,Subotica,https://www.srbijasport.net/club/72-spartak-zk-subotica/results,0,2
Superliga Srbije,1,2017-2018,13,14.10.2017,17:00,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,17,Javor Matis,Ivanjica,https://www.srbijasport.net/club/258-javor-matis-ivanjica/results,0,0
Superliga Srbije,1,2017-2018,13,15.10.2017,15:00,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,0,2
Superliga Srbije,1,2017-2018,13,15.10.2017,15:00,19,Bačka,Bačka Palanka,https://www.srbijasport.net/club/92-backa-backa-palanka/results,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,1,0
Superliga Srbije,1,2017-2018,13,21.10.2017,15:00,8,Mačva,Šabac,https://www.srbijasport.net/club/85-macva-sabac/results,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,1,0
Superliga Srbije,1,2017-2018,13,22.10.2017,15:00,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,19,Bačka,Bačka Palanka,https://www.srbijasport.net/club/92-backa-backa-palanka/results,3,1
Superliga Srbije,1,2017-2018,13,21.10.2017,17:00,17,Javor Matis,Ivanjica,https://www.srbijasport.net/club/258-javor-matis-ivanjica/results,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,1,0
Superliga Srbije,1,2017-2018,13,21.10.2017,15:00,7,Spartak ŽK,Subotica,https://www.srbijasport.net/club/72-spartak-zk-subotica/results,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,0,0
Superliga Srbije,1,2017-2018,13,21.10.2017,17:00,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,3,0
Superliga Srbije,1,2017-2018,13,20.10.2017,18:00,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,20,Radnički,Niš,https://www.srbijasport.net/club/84-radnicki-nis/results,1,1
Superliga Srbije,1,2017-2018,13,21.10.2017,17:00,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,12,Zemun,Zemun,https://www.srbijasport.net/club/41-zemun-zemun/results,2,1
Superliga Srbije,1,2017-2018,13,22.10.2017,19:00,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,2,1
Superliga Srbije,1,2017-2018,14,21.10.2017,15:00,8,Mačva,Šabac,https://www.srbijasport.net/club/85-macva-sabac/results,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,1,0
Superliga Srbije,1,2017-2018,14,22.10.2017,15:00,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,19,Bačka,Bačka Palanka,https://www.srbijasport.net/club/92-backa-backa-palanka/results,3,1
Superliga Srbije,1,2017-2018,14,21.10.2017,17:00,17,Javor Matis,Ivanjica,https://www.srbijasport.net/club/258-javor-matis-ivanjica/results,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,1,0
Superliga Srbije,1,2017-2018,14,21.10.2017,15:00,7,Spartak ŽK,Subotica,https://www.srbijasport.net/club/72-spartak-zk-subotica/results,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,0,0
Superliga Srbije,1,2017-2018,14,21.10.2017,17:00,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,3,0
Superliga Srbije,1,2017-2018,14,20.10.2017,18:00,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,20,Radnički,Niš,https://www.srbijasport.net/club/84-radnicki-nis/results,1,1
Superliga Srbije,1,2017-2018,14,21.10.2017,17:00,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,12,Zemun,Zemun,https://www.srbijasport.net/club/41-zemun-zemun/results,2,1
Superliga Srbije,1,2017-2018,14,22.10.2017,19:00,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,2,1
Superliga Srbije,1,2017-2018,14,29.10.2017,17:00,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,8,Mačva,Šabac,https://www.srbijasport.net/club/85-macva-sabac/results,2,0
Superliga Srbije,1,2017-2018,14,29.10.2017,13:00,12,Zemun,Zemun,https://www.srbijasport.net/club/41-zemun-zemun/results,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,0,1
Superliga Srbije,1,2017-2018,14,29.10.2017,17:00,20,Radnički,Niš,https://www.srbijasport.net/club/84-radnicki-nis/results,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,1,3
Superliga Srbije,1,2017-2018,14,28.10.2017,19:00,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,0,3
Superliga Srbije,1,2017-2018,14,29.10.2017,17:00,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,2,1
Superliga Srbije,1,2017-2018,14,29.10.2017,17:00,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,7,Spartak ŽK,Subotica,https://www.srbijasport.net/club/72-spartak-zk-subotica/results,5,1
Superliga Srbije,1,2017-2018,14,29.10.2017,13:00,19,Bačka,Bačka Palanka,https://www.srbijasport.net/club/92-backa-backa-palanka/results,17,Javor Matis,Ivanjica,https://www.srbijasport.net/club/258-javor-matis-ivanjica/results,2,1
Superliga Srbije,1,2017-2018,14,29.10.2017,17:00,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,1,2
Superliga Srbije,1,2017-2018,15,29.10.2017,17:00,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,8,Mačva,Šabac,https://www.srbijasport.net/club/85-macva-sabac/results,2,0
Superliga Srbije,1,2017-2018,15,29.10.2017,13:00,12,Zemun,Zemun,https://www.srbijasport.net/club/41-zemun-zemun/results,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,0,1
Superliga Srbije,1,2017-2018,15,29.10.2017,17:00,20,Radnički,Niš,https://www.srbijasport.net/club/84-radnicki-nis/results,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,1,3
Superliga Srbije,1,2017-2018,15,28.10.2017,19:00,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,0,3
Superliga Srbije,1,2017-2018,15,29.10.2017,17:00,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,2,1
Superliga Srbije,1,2017-2018,15,29.10.2017,17:00,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,7,Spartak ŽK,Subotica,https://www.srbijasport.net/club/72-spartak-zk-subotica/results,5,1
Superliga Srbije,1,2017-2018,15,29.10.2017,13:00,19,Bačka,Bačka Palanka,https://www.srbijasport.net/club/92-backa-backa-palanka/results,17,Javor Matis,Ivanjica,https://www.srbijasport.net/club/258-javor-matis-ivanjica/results,2,1
Superliga Srbije,1,2017-2018,15,29.10.2017,17:00,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,1,2
Superliga Srbije,1,2017-2018,15,05.11.2017,13:00,8,Mačva,Šabac,https://www.srbijasport.net/club/85-macva-sabac/results,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,1,3
Superliga Srbije,1,2017-2018,15,04.11.2017,13:00,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,17,Javor Matis,Ivanjica,https://www.srbijasport.net/club/258-javor-matis-ivanjica/results,2,1
Superliga Srbije,1,2017-2018,15,04.11.2017,13:00,19,Bačka,Bačka Palanka,https://www.srbijasport.net/club/92-backa-backa-palanka/results,7,Spartak ŽK,Subotica,https://www.srbijasport.net/club/72-spartak-zk-subotica/results,0,2
Superliga Srbije,1,2017-2018,15,04.11.2017,17:00,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,1,0
Superliga Srbije,1,2017-2018,15,03.11.2017,17:00,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,2,1
Superliga Srbije,1,2017-2018,15,04.11.2017,19:00,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,1,0
Superliga Srbije,1,2017-2018,15,05.11.2017,17:00,20,Radnički,Niš,https://www.srbijasport.net/club/84-radnicki-nis/results,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,0,4
Superliga Srbije,1,2017-2018,15,05.11.2017,13:00,12,Zemun,Zemun,https://www.srbijasport.net/club/41-zemun-zemun/results,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,0,0
Superliga Srbije,1,2017-2018,16,05.11.2017,13:00,8,Mačva,Šabac,https://www.srbijasport.net/club/85-macva-sabac/results,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,1,3
Superliga Srbije,1,2017-2018,16,04.11.2017,13:00,18,Borac,Čačak,https://www.srbijasport.net/club/47-borac-cacak/results,17,Javor Matis,Ivanjica,https://www.srbijasport.net/club/258-javor-matis-ivanjica/results,2,1
Superliga Srbije,1,2017-2018,16,04.11.2017,13:00,19,Bačka,Bačka Palanka,https://www.srbijasport.net/club/92-backa-backa-palanka/results,7,Spartak ŽK,Subotica,https://www.srbijasport.net/club/72-spartak-zk-subotica/results,0,2
Superliga Srbije,1,2017-2018,16,04.11.2017,17:00,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,1,0
Superliga Srbije,1,2017-2018,16,03.11.2017,17:00,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,2,1
Superliga Srbije,1,2017-2018,16,04.11.2017,19:00,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,1,0
Superliga Srbije,1,2017-2018,16,05.11.2017,17:00,20,Radnički,Niš,https://www.srbijasport.net/club/84-radnicki-nis/results,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,0,4
Superliga Srbije,1,2017-2018,16,05.11.2017,13:00,12,Zemun,Zemun,https://www.srbijasport.net/club/41-zemun-zemun/results,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,0,0
Superliga Srbije,1,2017-2018,16,19.11.2017,13:00,12,Zemun,Zemun,https://www.srbijasport.net/club/41-zemun-zemun/results,8,Mačva,Šabac,https://www.srbijasport.net/club/85-macva-sabac/results,1,0
Superliga Srbije,1,2017-2018,16,17.11.2017,17:00,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,20,Radnički,Niš,https://www.srbijasport.net/club/84-radnicki-nis/results,2,2
Superliga Srbije,1,2017-2018,16,18.11.2017,16:00,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,6,1
Superliga Srbije,1,2017-2018,16,18.11.2017,17:00,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,1,2
Superliga Srbije,1,2017-2018,16,18.11.2017,17:00,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,0,0
Superliga Srbije,1,2017-2018,16,18.11.2017,17:00,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,19,Bačka,Bačka Palanka,https://www.srbijasport.net/club/92-backa-backa-palanka/results,2,0
